,date_combined,co2_flux(µmol/s/m^2),qc_co2_flux,Rg(W/m^2),Tair(degC)
,41285.770833333336,-0.320362423,2.0,-4.43,2.71
,41285.791666666664,-2.567415425,1.0,-4.43,2.0
,41285.8125,-1.231596435,1.0,-4.14,1.69
,41285.833333333336,0.508071293,1.0,-3.86,1.59
,41285.854166666664,1.682300588,0.0,-3.29,1.33
,41285.875,2.309893768,1.0,-1.29,1.38
,41285.895833333336,-1.119783071,1.0,-1.57,1.28
,41285.916666666664,-0.47262663,2.0,-1.29,1.43
,41285.9375,0.79763088,0.0,-0.14,1.59
,41285.958333333336,2.693301696,0.0,-0.14,1.74
,41285.979166666664,1.298368186,0.0,-0.14,1.69
,41286.0,0.441778353,1.0,-0.14,1.84
,41286.020833333336,6.932254934,0.0,-0.14,2.66
,41286.041666666664,2.457006446,0.0,-0.43,2.92
,41286.0625,3.996220201,0.0,-0.43,3.12
,41286.083333333336,3.897391047,1.0,-0.43,3.28
,41286.104166666664,1.689748859,0.0,-0.43,3.58
,41286.125,-1.390481211,1.0,-0.43,3.69
,41286.145833333336,-1.414183694,2.0,-0.43,3.64
,41286.166666666664,2.8408343,0.0,-0.43,3.58
,41286.1875,1.895766621,0.0,-0.43,3.64
,41286.208333333336,-0.217610123,2.0,-0.14,3.58
,41286.229166666664,-1.998256246,2.0,-0.14,3.74
,41286.25,7.091395465,1.0,-0.43,3.94
,41286.270833333336,2.586857976,0.0,0.14,3.89
,41286.291666666664,1.557422062,0.0,0.14,3.64
,41286.3125,1.825291493,0.0,0.36,3.43
,41286.333333333336,0.68289719,1.0,0.43,3.38
,41286.354166666664,3.295536642,0.0,0.14,3.28
,41286.375,1.211273126,0.0,3.07,3.12
,41286.395833333336,1.03999986,0.0,22.79,3.12
,41286.416666666664,1.5240183,0.0,25.64,3.12
,41286.4375,0.212756351,2.0,21.64,3.12
,41286.458333333336,1.730299339,0.0,31.21,3.02
,41286.479166666664,1.811317151,0.0,35.86,2.92
,41286.5,0.301461362,2.0,25.71,2.87
,41286.520833333336,0.304071305,1.0,26.57,2.97
,41286.541666666664,-0.462190281,2.0,37.07,2.97
,41286.5625,0.0108,2.0,37.21,2.87
,41286.583333333336,1.210269772,0.0,30.07,2.76
,41286.604166666664,0.692928776,0.0,27.14,2.61
,41286.625,1.118663428,0.0,32.21,2.46
,41286.645833333336,1.731965107,1.0,28.57,2.3
,41286.666666666664,-1.522226496,1.0,14.93,2.2
,41286.6875,1.371328348,0.0,1.0,2.05
,41286.708333333336,1.225282342,0.0,-0.71,1.95
,41286.729166666664,3.23275345,1.0,-0.71,1.74
,41286.75,1.538183484,0.0,-0.43,1.69
,41286.770833333336,0.903071405,0.0,-0.43,1.69
,41286.791666666664,3.016942896,0.0,-0.71,1.69
,41286.8125,2.273878467,1.0,-0.43,1.69
,41286.833333333336,-0.581965816,1.0,-0.71,1.79
,41286.854166666664,-0.142483896,1.0,-0.71,1.95
,41286.875,1.505256635,0.0,-0.71,2.0
,41286.895833333336,1.634065328,1.0,-0.71,2.05
,41286.916666666664,1.437146688,1.0,-0.71,2.1
,41286.9375,1.541186839,0.0,-0.71,2.2
,41286.958333333336,1.454093101,0.0,-0.71,2.2
,41286.979166666664,0.864593643,0.0,-0.71,2.15
,41287.0,1.450326176,0.0,-0.71,2.2
,41287.020833333336,1.948138046,0.0,-0.71,2.2
,41287.041666666664,1.217661292,0.0,-0.71,2.3
,41287.0625,1.995559552,0.0,-0.71,2.41
,41287.083333333336,1.836535271,0.0,-0.43,2.46
,41287.104166666664,-3.236709135,1.0,-0.43,2.46
,41287.125,0.637816205,0.0,-0.14,2.51
,41287.145833333336,-0.653718865,2.0,-0.14,2.41
,41287.166666666664,2.257778695,0.0,0.14,2.15
,41287.1875,0.186414378,2.0,0.29,2.15
,41287.208333333336,1.16026316,0.0,0.57,2.0
,41287.229166666664,1.365851819,0.0,0.64,1.89
,41287.25,2.154422986,0.0,0.64,1.89
,41287.270833333336,2.777587376,0.0,0.14,1.84
,41287.291666666664,2.397990272,0.0,-1.86,1.54
,41287.3125,1.456445048,1.0,-2.43,1.18
,41287.333333333336,3.733764563,0.0,-0.43,1.23
,41287.354166666664,1.148554224,0.0,5.64,1.08
,41287.375,0.860970936,0.0,26.86,0.36
,41287.395833333336,0.96294413,0.0,83.5,0.1
,41287.416666666664,0.624145848,1.0,96.21,0.1
,41287.4375,-0.455040195,0.0,134.21,0.26
,41287.458333333336,0.858604055,1.0,176.79,0.51
,41287.479166666664,0.264032193,0.0,102.36,0.31
,41287.5,-0.975708703,2.0,158.0,0.92
,41287.520833333336,2.818089302,0.0,237.29,2.05
,41287.541666666664,2.160754224,1.0,221.79,2.46
,41287.5625,0.373059085,0.0,107.5,2.25
,41287.583333333336,0.561906567,1.0,76.86,2.15
,41287.604166666664,0.547459357,0.0,89.21,2.0
,41287.625,0.74926313,0.0,60.5,1.84
,41287.645833333336,1.033813178,0.0,28.57,1.69
,41287.666666666664,0.812141525,0.0,17.5,1.48
,41287.6875,-0.935005535,1.0,4.14,1.18
,41287.708333333336,0.180088065,2.0,-1.57,1.02
,41287.729166666664,2.167191619,0.0,-2.71,0.77
,41287.75,0.377885399,1.0,-3.29,0.41
,41287.770833333336,0.915094064,0.0,-1.86,0.1
,41287.791666666664,1.311318981,0.0,-1.29,0.1
,41287.8125,1.177325876,1.0,-2.14,0.15
,41287.833333333336,0.642542287,1.0,-1.86,0.1
,41287.854166666664,0.866425639,0.0,-1.57,0.05
,41287.875,2.099596264,0.0,-1.29,0.1
,41287.895833333336,1.126735578,0.0,-1.86,0.05
,41287.916666666664,1.319736006,0.0,-1.57,0.0
,41287.9375,1.680432671,1.0,-1.29,0.1
,41287.958333333336,2.420399307,0.0,-1.57,0.26
,41287.979166666664,3.407383909,0.0,-2.14,0.31
,41288.0,1.114659666,0.0,-3.0,0.05
,41288.020833333336,0.782076637,0.0,-2.14,-0.1
,41288.041666666664,-0.198897447,2.0,-1.86,-0.15
,41288.0625,0.179912939,2.0,-1.29,-0.26
,41288.083333333336,-0.238383432,2.0,-1.29,-0.26
,41288.104166666664,-0.218085471,0.0,-1.0,-0.26
,41288.125,1.426986134,0.0,-1.0,-0.31
,41288.145833333336,0.492740919,1.0,-0.71,-0.15
,41288.166666666664,1.019675299,0.0,-1.0,0.0
,41288.1875,4.652120863,0.0,-1.0,-0.31
,41288.208333333336,1.323077774,1.0,-0.71,-0.77
,41288.229166666664,0.220555962,2.0,-1.0,-0.97
,41288.25,1.667400175,0.0,-0.71,-1.18
,41288.270833333336,2.566191592,0.0,-0.71,-1.28
,41288.291666666664,3.842468754,0.0,-0.43,-1.48
,41288.3125,1.264691352,1.0,-0.43,-1.59
,41288.333333333336,1.863840035,0.0,0.14,-1.59
,41288.354166666664,1.236220686,0.0,4.43,-1.48
,41288.375,2.068395942,0.0,9.5,-1.38
,41288.395833333336,0.841118211,0.0,27.5,-1.28
,41288.416666666664,1.31319214,1.0,27.71,-0.97
,41288.4375,0.766672196,0.0,31.29,-0.67
,41288.458333333336,0.559206366,0.0,36.93,-0.41
,41288.479166666664,0.46690662,1.0,41.64,-0.2
,41288.5,0.475016971,1.0,49.14,0.0
,41288.520833333336,-0.411357124,0.0,65.64,0.15
,41288.541666666664,-0.285903095,2.0,37.14,0.41
,41288.5625,-0.504379776,1.0,32.64,0.51
,41288.583333333336,-0.289514145,1.0,49.57,0.82
,41288.604166666664,-0.228627571,0.0,40.0,1.23
,41288.625,1.536547899,1.0,32.71,1.48
,41288.645833333336,0.0688,2.0,33.36,2.15
,41288.666666666664,0.753598406,0.0,29.93,2.56
,41288.6875,0.871085566,1.0,8.43,2.97
,41288.708333333336,-0.187405668,1.0,-4.14,2.92
,41288.729166666664,0.701476813,1.0,-4.71,2.76
,41288.75,0.584865779,2.0,-3.29,2.76
,41288.770833333336,0.9684910879999999,1.0,-2.43,2.71
,41288.791666666664,10.72186957,1.0,-1.29,2.61
,41288.8125,-3.419049208,1.0,-1.86,2.2
,41288.833333333336,1.037906663,0.0,-1.57,2.51
,41288.854166666664,1.278597732,0.0,-1.29,2.41
,41288.875,1.019071327,1.0,-2.14,1.54
,41288.895833333336,0.777261607,1.0,-1.57,1.48
,41288.916666666664,0.828600552,0.0,-0.71,2.1
,41288.9375,1.969964228,0.0,-1.57,2.15
,41288.958333333336,1.229234667,0.0,-0.71,2.0
,41288.979166666664,1.200784698,0.0,-3.0,1.84
,41289.0,1.619729099,0.0,-4.71,1.64
,41289.020833333336,0.846470203,0.0,-4.14,1.48
,41289.041666666664,1.264016124,0.0,-5.0,1.33
,41289.0625,1.174095175,0.0,-2.43,1.38
,41289.083333333336,-2.132552824,1.0,-1.29,1.54
,41289.104166666664,1.60278177,1.0,-1.29,1.54
,41289.125,-1.254575701,2.0,-1.0,1.64
,41289.145833333336,2.767179961,1.0,-0.71,1.59
,41289.166666666664,-7.672132253,1.0,-1.0,1.43
,41289.1875,0.691308119,0.0,-0.71,1.23
,41289.208333333336,-1.554533204,1.0,-0.43,0.97
,41289.229166666664,-0.574782388,1.0,-0.71,0.97
,41289.25,1.09712112,0.0,-1.0,1.02
,41289.270833333336,1.787306401,1.0,-0.71,1.08
,41289.291666666664,3.088666971,0.0,-0.71,1.08
,41289.3125,1.84364698,0.0,-0.71,1.13
,41289.333333333336,0.954193431,1.0,-1.57,1.02
,41289.354166666664,-0.680963804,2.0,8.29,0.82
,41289.375,0.647536715,1.0,23.79,0.67
,41289.395833333336,0.440337947,0.0,29.93,0.61
,41289.416666666664,-0.29896813,1.0,60.07,0.51
,41289.4375,-1.044402009,1.0,123.79,0.46
,41289.458333333336,-1.015355308,0.0,183.21,0.61
,41289.479166666664,-1.70027634,1.0,283.64,1.08
,41289.5,1.008533447,1.0,302.9,1.43
,41289.520833333336,-0.190622223,2.0,279.36,1.69
,41289.541666666664,-0.474187155,0.0,237.79,1.38
,41289.5625,0.385995446,2.0,215.21,1.59
,41289.583333333336,-1.107401382,1.0,276.93,1.95
,41289.604166666664,0.422009024,0.0,124.07,2.0
,41289.625,-0.323821627,1.0,165.29,2.36
,41289.645833333336,0.730764871,1.0,86.64,2.46
,41289.666666666664,0.247389119,0.0,30.36,2.15
,41289.6875,0.127294193,1.0,4.14,1.79
,41289.708333333336,1.673075263,1.0,-4.71,1.38
,41289.729166666664,0.419071155,0.0,-5.57,0.67
,41289.75,0.478623212,1.0,-5.0,0.2
,41289.770833333336,-2.123112101,1.0,-5.29,-0.31
,41289.791666666664,0.155989561,2.0,-5.29,-0.72
,41289.8125,7.120272656,1.0,-5.29,-0.56
,41289.833333333336,4.605304824,1.0,-5.57,-2.1
,41289.854166666664,0.474793247,2.0,-5.29,-2.3
,41289.875,6.393066215,1.0,-5.29,-2.15
,41289.895833333336,-1.726129315,1.0,-6.14,-2.71
,41289.916666666664,-1.055458012,1.0,-5.86,-2.87
,41289.9375,0.568956092,1.0,-3.0,-2.66
,41289.958333333336,-0.0226,2.0,-4.43,-2.61
,41289.979166666664,-3.656021089,2.0,-5.0,-3.07
,41290.0,2.225287873,1.0,-5.0,-2.41
,41290.020833333336,-3.667637546,1.0,-5.86,-3.02
,41290.041666666664,0.423235869,1.0,-5.29,-3.33
,41290.0625,-1.38765,1.0,-5.29,-3.48
,41290.083333333336,1.84456726,2.0,-5.86,-3.84
,41290.104166666664,-1.198237291,2.0,-5.29,-3.94
,41290.125,-0.171767032,2.0,-5.86,-3.64
,41290.145833333336,-1.024832815,1.0,-5.57,-3.43
,41290.166666666664,-1.417026162,2.0,-5.86,-3.43
,41290.1875,-0.778984404,1.0,-6.43,-3.48
,41290.208333333336,-1.408639866,1.0,-6.43,-3.94
,41290.229166666664,1.41497391,1.0,-6.14,-3.89
,41290.25,-6.78050064,2.0,-4.14,-4.4
,41290.270833333336,2.978306139,0.0,-0.14,-4.45
,41290.291666666664,1.304132714,1.0,-0.14,-4.2
,41290.3125,-4.241154903,1.0,-0.43,-3.99
,41290.333333333336,6.59190062,1.0,1.57,-3.84
,41290.354166666664,-0.393856343,2.0,8.86,-3.69
,41290.375,6.486950959,1.0,16.36,-3.58
,41290.395833333336,2.279868393,1.0,35.43,-3.38
,41290.416666666664,1.615438982,0.0,58.64,-3.12
,41290.4375,0.418608946,0.0,60.79,-2.82
,41290.458333333336,0.41786534,2.0,82.21,-2.61
,41290.479166666664,-0.689098598,1.0,88.86,-2.46
,41290.5,-0.541637578,0.0,72.64,-2.41
,41290.520833333336,-0.51262637,0.0,211.93,-2.1
,41290.541666666664,-0.440362618,0.0,196.64,-1.54
,41290.5625,-1.244697304,1.0,313.1,-1.18
,41290.583333333336,0.504939617,1.0,166.64,-1.28
,41290.604166666664,-1.540395568,0.0,148.29,-1.02
,41290.625,-1.027869066,1.0,75.21,-0.77
,41290.645833333336,-0.718324729,0.0,55.5,-0.77
,41290.666666666664,-0.333639025,1.0,34.0,-0.77
,41290.6875,-0.618504307,1.0,5.57,-0.82
,41290.708333333336,-3.656655804,0.0,-3.29,-0.97
,41290.729166666664,2.085305251,0.0,-3.57,-1.23
,41290.75,0.294465099,1.0,-3.29,-1.43
,41290.770833333336,1.525589495,0.0,-3.29,-1.69
,41290.791666666664,1.845498489,0.0,-3.86,-1.95
,41290.8125,0.80401458,0.0,-4.14,-2.15
,41290.833333333336,-0.355962388,1.0,-5.0,-2.3
,41290.854166666664,1.287872435,1.0,-5.29,-2.36
,41290.875,1.365489021,1.0,-5.86,-2.71
,41290.895833333336,5.648413936,1.0,-5.29,-3.28
,41290.916666666664,-2.251315824,0.0,-4.43,-3.38
,41290.9375,2.49010862,0.0,-4.14,-3.48
,41290.958333333336,0.677698497,1.0,-4.43,-3.79
,41290.979166666664,-1.379311091,0.0,-3.86,-3.99
,41291.0,-0.526352619,1.0,-2.43,-3.89
,41291.020833333336,-5.293615806,1.0,-2.14,-4.04
,41291.041666666664,0.928673305,2.0,-1.86,-3.89
,41291.0625,-0.984479911,1.0,-1.86,-3.84
,41291.083333333336,0.169621593,1.0,-2.14,-3.84
,41291.104166666664,-1.896263444,1.0,-3.0,-3.89
,41291.125,0.960149936,2.0,-2.43,-3.84
,41291.145833333336,-0.06,2.0,-3.0,-3.84
,41291.166666666664,0.653250063,2.0,-2.43,-3.84
,41291.1875,0.6800213,0.0,-2.43,-4.15
,41291.208333333336,-1.680535894,1.0,-2.14,-4.04
,41291.229166666664,-0.543984469,1.0,-1.86,-3.99
,41291.25,0.438658677,1.0,-1.29,-3.99
,41291.270833333336,0.715108696,2.0,-1.0,-3.94
,41291.291666666664,1.6611582,0.0,-0.43,-3.69
,41291.3125,0.533444861,2.0,-0.43,-3.53
,41291.333333333336,2.498625745,1.0,0.71,-3.23
,41291.354166666664,5.269182951,1.0,11.57,-2.92
,41291.375,0.348530212,2.0,14.5,-3.12
,41291.395833333336,-0.126591238,2.0,11.36,-2.92
,41291.416666666664,1.933657666,1.0,18.79,-2.66
,41291.4375,0.0228,2.0,24.71,-2.41
,41291.458333333336,2.082777774,1.0,29.43,-2.3
,41291.479166666664,-0.850485044,1.0,35.5,-2.05
,41291.5,5.226179901,0.0,35.07,-1.84
,41291.520833333336,0.924667827,1.0,41.36,-1.64
,41291.541666666664,0.431757826,1.0,44.79,-1.43
,41291.5625,4.734057452,1.0,50.86,-1.13
,41291.583333333336,2.437817976,1.0,41.21,-0.92
,41291.604166666664,0.5289193,1.0,28.14,-0.77
,41291.625,-0.532333206,2.0,15.43,-0.72
,41291.645833333336,4.135233234,0.0,10.36,-0.72
,41291.666666666664,5.526352987,0.0,5.5,-0.67
,41291.6875,1.49918966,0.0,1.0,-0.51
,41291.708333333336,-0.463263613,1.0,-0.43,-0.41
,41291.729166666664,0.816211349,2.0,-0.43,-0.46
,41291.75,1.492592094,1.0,-0.43,-0.26
,41291.770833333336,2.442762514,0.0,-0.71,0.0
,41291.791666666664,-3.811533073,0.0,-1.0,0.26
,41291.8125,4.254411428,0.0,-2.14,0.36
,41291.833333333336,2.992836815,0.0,-1.86,0.36
,41291.854166666664,-1.013259119,1.0,-2.14,0.46
,41291.875,2.635239026,0.0,-2.14,0.51
,41291.895833333336,2.893329234,0.0,-3.0,0.87
,41291.916666666664,5.942244378,0.0,-1.29,1.33
,41291.9375,7.142055697,0.0,-1.0,1.48
,41291.958333333336,3.730701233,0.0,-1.0,1.64
,41291.979166666664,2.313335991,0.0,-1.0,1.69
,41292.0,0.915758449,0.0,-1.29,1.69
,41292.020833333336,1.987546482,0.0,-1.29,1.79
,41292.041666666664,0.761469679,1.0,-1.29,1.84
,41292.0625,1.570808163,0.0,-1.29,1.84
,41292.083333333336,1.302584342,1.0,-1.29,1.79
,41292.104166666664,1.495296563,0.0,-1.29,1.69
,41292.125,2.047707511,0.0,-1.29,1.64
,41292.145833333336,-0.186021896,2.0,-1.29,1.54
,41292.166666666664,0.876883878,1.0,-1.29,1.33
,41292.1875,1.962803058,0.0,-1.0,1.13
,41292.208333333336,1.582329765,0.0,-1.29,0.97
,41292.229166666664,1.758523394,0.0,-1.29,0.87
,41292.25,1.184113617,1.0,-1.29,0.72
,41292.270833333336,0.876340807,1.0,-1.29,0.46
,41292.291666666664,1.052467561,0.0,-1.0,-0.41
,41292.3125,4.728156699,2.0,-0.71,-1.13
,41292.333333333336,-4.992338454,2.0,-0.14,-1.54
,41292.354166666664,1.819091247,0.0,2.29,-1.84
,41292.375,3.178196813,1.0,9.36,-2.1
,41292.395833333336,0.391550054,0.0,16.71,-2.2
,41292.416666666664,2.354918922,1.0,32.07,-2.3
,41292.4375,-2.069791214,0.0,37.36,-2.3
,41292.458333333336,1.096738864,1.0,64.07,-2.3
,41292.479166666664,0.872920835,1.0,54.57,-2.3
,41292.5,0.522781426,1.0,58.0,-2.25
,41292.520833333336,1.505366837,1.0,49.79,-2.1
,41292.541666666664,0.578396764,1.0,60.43,-2.05
,41292.5625,-0.312413522,1.0,63.0,-2.05
,41292.583333333336,0.37461612,2.0,61.29,-2.1
,41292.604166666664,-0.793650806,1.0,45.21,-1.95
,41292.625,1.139778712,1.0,40.57,-1.79
,41292.645833333336,3.432687129,1.0,14.21,-1.69
,41292.666666666664,-2.24930283,2.0,6.5,-1.64
,41292.6875,4.974968813,0.0,1.0,-1.59
,41292.708333333336,1.295476446,0.0,-0.43,-1.54
,41292.729166666664,0.954231895,0.0,-0.71,-1.54
,41292.75,1.131093771,0.0,-0.43,-1.59
,41292.770833333336,2.308331319,0.0,-0.43,-1.54
,41292.791666666664,3.672257897,1.0,-0.43,-1.43
,41292.8125,3.939903996,1.0,-0.43,-1.33
,41292.833333333336,1.162590138,0.0,-0.43,-1.23
,41292.854166666664,-1.554863584,1.0,-0.43,-1.33
,41292.875,-0.205734461,2.0,-0.43,-1.38
,41292.895833333336,0.918607998,1.0,-0.71,-1.33
,41292.916666666664,-1.762893824,2.0,-0.71,-1.33
,41292.9375,1.864335507,2.0,-0.43,-1.48
,41292.958333333336,1.049732946,1.0,-0.71,-1.54
,41292.979166666664,1.367961944,0.0,-0.43,-1.59
,41293.0,1.048689078,0.0,-0.43,-1.59
,41293.020833333336,1.577961232,0.0,-0.43,-1.54
,41293.041666666664,1.447741413,0.0,-0.14,-1.54
,41293.0625,0.85202869,0.0,-0.43,-1.54
,41293.083333333336,-0.726171874,1.0,-0.43,-1.54
,41293.104166666664,2.21906932,0.0,-0.71,-1.54
,41293.125,1.10616684,0.0,-0.71,-1.48
,41293.145833333336,2.142682656,0.0,-0.71,-1.54
,41293.166666666664,-0.774555913,0.0,-1.0,-1.54
,41293.1875,0.0351,2.0,-1.0,-1.54
,41293.208333333336,0.998094939,0.0,-1.0,-1.48
,41293.229166666664,0.925025019,0.0,-1.0,-1.54
,41293.25,0.875507467,1.0,-1.0,-1.48
,41293.270833333336,0.862803606,0.0,-1.0,-1.38
,41293.291666666664,-0.512068981,1.0,-1.0,-1.33
,41293.3125,0.192102342,2.0,-1.0,-1.38
,41293.333333333336,1.335409791,0.0,-0.14,-1.28
,41293.354166666664,2.603252553,0.0,3.71,-1.18
,41293.375,1.768643002,0.0,9.64,-1.08
,41293.395833333336,-1.78483905,2.0,14.71,-0.97
,41293.416666666664,-9.881190146,1.0,30.79,-1.02
,41293.4375,0.488207661,0.0,39.79,-0.87
,41293.458333333336,4.070658595,0.0,42.36,-0.72
,41293.479166666664,1.961698854,0.0,32.07,-0.61
,41293.5,-5.681274585,1.0,30.79,-0.46
,41293.520833333336,3.523558041,0.0,22.21,-0.41
,41293.541666666664,1.748443783,1.0,30.93,-0.26
,41293.5625,1.794706365,0.0,40.36,-0.15
,41293.583333333336,0.983989082,0.0,41.36,-0.1
,41293.604166666664,1.262314712,0.0,39.79,-0.05
,41293.625,-0.615993646,2.0,19.71,-0.05
,41293.645833333336,0.530941223,0.0,4.07,-0.1
,41293.666666666664,0.706338487,1.0,3.14,-0.26
,41293.6875,4.073158973,0.0,0.43,-0.41
,41293.708333333336,1.601414932,0.0,-1.86,-0.56
,41293.729166666664,1.286696148,0.0,-2.14,-0.67
,41293.75,2.368239459,0.0,-2.14,-0.82
,41293.770833333336,4.634155922,0.0,-2.14,-0.82
,41293.791666666664,1.572279491,1.0,-2.14,-0.82
,41293.8125,3.133276043,0.0,-1.86,-0.92
,41293.833333333336,2.013539901,1.0,-1.57,-1.08
,41293.854166666664,2.01647606,0.0,-1.57,-1.18
,41293.875,2.623960383,0.0,-1.57,-1.23
,41293.895833333336,1.451690588,1.0,-1.29,-1.33
,41293.916666666664,1.1462106,0.0,-1.0,-1.43
,41293.9375,1.710379583,0.0,-0.71,-1.43
,41293.958333333336,0.602066167,0.0,-0.71,-1.43
,41293.979166666664,0.741453299,0.0,-0.71,-1.59
,41294.0,1.273618204,0.0,-0.71,-1.59
,41294.020833333336,0.889024227,1.0,-0.71,-1.54
,41294.041666666664,4.336708064,1.0,-0.71,-1.48
,41294.0625,1.243988113,0.0,-0.71,-1.48
,41294.083333333336,1.55586193,0.0,-0.71,-1.54
,41294.104166666664,0.999058602,0.0,-0.71,-1.64
,41294.125,1.755889132,0.0,-0.71,-1.79
,41294.145833333336,1.002414866,0.0,-0.71,-1.84
,41294.166666666664,1.792092465,0.0,-0.43,-1.79
,41294.1875,0.909994624,0.0,-0.71,-1.84
,41294.208333333336,1.17073915,0.0,-1.0,-1.89
,41294.229166666664,1.027426602,0.0,-1.86,-2.15
,41294.25,1.77917362,0.0,-0.71,-2.25
,41294.270833333336,1.22240517,0.0,-0.14,-2.3
,41294.291666666664,0.940086861,0.0,-0.14,-2.36
,41294.3125,0.501068879,0.0,-0.14,-2.41
,41294.333333333336,2.048209886,1.0,0.14,-2.36
,41294.354166666664,-0.527183008,2.0,2.0,-2.36
,41294.375,0.999210436,0.0,6.79,-2.36
,41294.395833333336,0.248924139,0.0,19.43,-2.36
,41294.416666666664,0.394208544,1.0,51.86,-2.36
,41294.4375,0.311830261,1.0,90.57,-2.25
,41294.458333333336,-0.700289488,2.0,105.86,-2.1
,41294.479166666664,-1.546438615,1.0,105.86,-1.95
,41294.5,0.863083986,1.0,101.36,-1.79
,41294.520833333336,0.704932773,1.0,106.21,-1.74
,41294.541666666664,-0.32100406,0.0,93.29,-1.74
,41294.5625,0.322532619,2.0,154.36,-1.59
,41294.583333333336,-2.336840999,0.0,283.5,-1.23
,41294.604166666664,-1.454239436,0.0,245.5,-1.02
,41294.625,-1.1374521,1.0,145.14,-1.08
,41294.645833333336,-0.615815339,1.0,87.64,-1.18
,41294.666666666664,-0.0875,0.0,51.36,-1.23
,41294.6875,-0.391047649,1.0,14.36,-1.23
,41294.708333333336,0.790816806,0.0,-0.43,-1.28
,41294.729166666664,1.31024863,0.0,-2.71,-1.38
,41294.75,0.866353936,1.0,-1.57,-1.38
,41294.770833333336,2.481732488,0.0,-1.0,-1.33
,41294.791666666664,0.894763742,0.0,-1.0,-1.28
,41294.8125,0.782509353,1.0,-0.71,-1.28
,41294.833333333336,0.571844966,0.0,-0.71,-1.23
,41294.854166666664,0.989290988,0.0,-1.0,-1.23
,41294.875,0.803337869,0.0,-1.0,-1.23
,41294.895833333336,1.112375048,0.0,-1.0,-1.23
,41294.916666666664,0.35498875,0.0,-0.71,-1.23
,41294.9375,0.292698873,0.0,-1.0,-1.28
,41294.958333333336,0.560743108,0.0,-1.0,-1.28
,41294.979166666664,0.688026419,0.0,-1.0,-1.33
,41295.0,0.913743006,1.0,-1.0,-1.33
,41295.020833333336,-0.153171679,2.0,-1.0,-1.38
,41295.041666666664,1.242616549,0.0,-1.0,-1.48
,41295.0625,0.784379413,0.0,-1.0,-1.54
,41295.083333333336,-0.195855199,2.0,-0.71,-1.59
,41295.104166666664,0.436348605,0.0,-0.71,-1.64
,41295.125,0.66209944,0.0,-0.71,-1.69
,41295.145833333336,0.754856143,0.0,-0.71,-1.69
,41295.166666666664,1.273653598,0.0,-0.71,-1.69
,41295.1875,1.545536314,0.0,-0.71,-1.74
,41295.208333333336,0.99955256,0.0,-1.0,-1.69
,41295.229166666664,0.377306928,1.0,-1.0,-1.74
,41295.25,0.642550526,0.0,-1.0,-1.79
,41295.270833333336,1.666753119,1.0,-0.71,-1.84
,41295.291666666664,0.869724032,0.0,-1.0,-1.79
,41295.3125,0.561397958,0.0,-1.0,-1.89
,41295.333333333336,-1.108195906,1.0,1.29,-1.95
,41295.354166666664,1.380576781,1.0,21.0,-1.84
,41295.375,4.595839481,1.0,71.07,-1.79
,41295.395833333336,10.5212914,0.0,174.43,-0.97
,41295.416666666664,4.233121308,1.0,161.79,-0.67
,41295.4375,3.857263904,0.0,153.64,-0.87
,41295.458333333336,1.945836467,1.0,159.07,-0.87
,41295.479166666664,-0.850043088,1.0,153.29,-0.61
,41295.5,0.189900188,1.0,218.86,-0.36
,41295.520833333336,-0.271632774,1.0,222.64,0.0
,41295.541666666664,-1.075919066,2.0,266.79,0.41
,41295.5625,3.184190324,1.0,158.29,0.46
,41295.583333333336,-0.322851034,0.0,131.43,0.36
,41295.604166666664,2.725314137,1.0,102.64,0.31
,41295.625,0.233709254,1.0,82.29,0.31
,41295.645833333336,0.0257,1.0,55.64,0.2
,41295.666666666664,0.595125312,1.0,31.36,0.15
,41295.6875,-0.51453748,0.0,7.43,-0.05
,41295.708333333336,-0.349454215,1.0,-1.29,-0.51
,41295.729166666664,-0.658212261,1.0,-2.43,-0.97
,41295.75,0.916376053,0.0,-1.86,-1.28
,41295.770833333336,-0.862101411,2.0,-1.0,-1.23
,41295.791666666664,2.37805007,0.0,-1.0,-1.23
,41295.8125,0.72687348,1.0,-1.0,-1.38
,41295.833333333336,0.141572658,2.0,-1.0,-1.33
,41295.854166666664,1.962083759,0.0,-3.86,-1.33
,41295.875,2.306974098,0.0,-4.71,-1.54
,41295.895833333336,3.677957945,1.0,-5.0,-1.95
,41295.916666666664,-0.803871312,2.0,-5.0,-2.2
,41295.9375,-8.925621023,1.0,-5.0,-2.71
,41295.958333333336,0.696379485,0.0,-5.0,-3.23
,41295.979166666664,-0.335527539,1.0,-4.71,-3.64
,41296.0,-0.763042821,2.0,-4.71,-3.94
,41296.020833333336,0.718792301,2.0,-5.0,-4.15
,41296.041666666664,-1.093204243,1.0,-4.71,-4.2
,41296.0625,-2.908000571,0.0,-5.57,-4.45
,41296.083333333336,-5.529700667,0.0,-5.29,-5.99
,41296.104166666664,10.74991513,0.0,-4.14,-6.35
,41296.125,17.8367117,0.0,-5.0,-5.79
,41296.145833333336,-4.735630199,1.0,-3.57,-6.45
,41296.166666666664,-6.863235644,0.0,-3.86,-5.48
,41296.1875,-0.54944195,2.0,-5.0,-4.76
,41296.208333333336,1.496142633,0.0,-4.43,-4.45
