date_combined,co2_flux(µmol/s/m^2),qc_co2_flux,Rg(W/m^2),Tair(degC),Rg
37633.0625,N/A,N/A,0.0,-5.7,
37633.083333333336,N/A,N/A,0.0,-6.0,
37633.104166666664,N/A,N/A,0.0,-6.1,
37633.125,N/A,N/A,0.0,-6.4,
37633.145833333336,N/A,N/A,0.0,-6.1,
37633.166666666664,N/A,N/A,0.0,-6.9,
37633.1875,N/A,N/A,0.0,-6.3,
37633.208333333336,N/A,N/A,0.0,-6.1,
37633.229166666664,N/A,N/A,0.0,-5.6,
37633.25,N/A,N/A,0.0,-6.2,
37633.270833333336,N/A,N/A,0.0,-5.7,
37633.291666666664,N/A,N/A,0.0,-6.1,
37633.3125,N/A,N/A,0.0,-7.6,
37633.333333333336,N/A,N/A,0.0,-6.9,
37633.354166666664,N/A,N/A,41.0,-6.0,
37633.375,N/A,N/A,133.0,-5.1,
37633.395833333336,N/A,N/A,137.0,-3.8,
37633.416666666664,N/A,N/A,213.0,-2.3,
37633.4375,N/A,N/A,236.0,-1.5,
37633.458333333336,N/A,N/A,277.0,-0.2,
37633.479166666664,N/A,N/A,323.0,0.8,
37633.5,N/A,N/A,433.0,2.0,
37633.520833333336,N/A,N/A,351.0,3.2,
37633.541666666664,N/A,N/A,247.0,2.4,
37633.5625,N/A,N/A,228.0,2.7,
37633.583333333336,N/A,N/A,192.0,2.6,
37633.604166666664,N/A,N/A,157.0,2.9,
37633.625,N/A,N/A,103.0,2.4,
37633.645833333336,N/A,N/A,63.0,2.4,
37633.666666666664,N/A,N/A,39.0,1.6,
37633.6875,N/A,N/A,5.0,1.6,
37633.708333333336,N/A,N/A,0.0,2.0,
37633.729166666664,N/A,N/A,0.0,2.1,
37633.75,N/A,N/A,0.0,2.2,
37633.770833333336,N/A,N/A,0.0,2.2,
37633.791666666664,N/A,N/A,0.0,2.2,
37633.8125,N/A,N/A,0.0,2.3,
37633.833333333336,N/A,N/A,0.0,2.2,
37633.854166666664,N/A,N/A,0.0,2.3,
37633.875,N/A,N/A,0.0,2.8,
37633.895833333336,N/A,N/A,0.0,3.3,
37633.916666666664,N/A,N/A,0.0,3.6,
37633.9375,N/A,N/A,0.0,3.7,
37633.958333333336,N/A,N/A,0.0,4.1,
37633.979166666664,N/A,N/A,0.0,4.4,
37634.0,N/A,N/A,0.0,4.6,
37634.020833333336,N/A,N/A,0.0,4.5,
37634.041666666664,N/A,N/A,0.0,4.9,
37634.0625,N/A,N/A,0.0,5.0,
37634.083333333336,N/A,N/A,0.0,5.1,
37634.104166666664,N/A,N/A,0.0,5.2,
37634.125,N/A,N/A,0.0,5.3,
37634.145833333336,N/A,N/A,0.0,5.7,
37634.166666666664,N/A,N/A,0.0,5.7,
37634.1875,N/A,N/A,0.0,5.9,
37634.208333333336,N/A,N/A,0.0,6.3,
37634.229166666664,N/A,N/A,0.0,6.4,
37634.25,N/A,N/A,0.0,6.5,
37634.270833333336,N/A,N/A,0.0,6.5,
37634.291666666664,N/A,N/A,0.0,6.4,
37634.3125,N/A,N/A,0.0,6.8,
37634.333333333336,N/A,N/A,0.0,6.9,
37634.354166666664,N/A,N/A,0.0,6.8,
37634.375,N/A,N/A,15.0,6.8,
37634.395833333336,N/A,N/A,31.0,7.3,
37634.416666666664,N/A,N/A,72.0,7.8,
37634.4375,N/A,N/A,123.0,8.9,
37634.458333333336,N/A,N/A,178.0,9.4,
37634.479166666664,N/A,N/A,177.0,9.4,
37634.5,N/A,N/A,144.0,10.1,
37634.520833333336,N/A,N/A,201.0,10.3,
37634.541666666664,N/A,N/A,254.0,10.1,
37634.5625,N/A,N/A,245.0,10.2,
37634.583333333336,N/A,N/A,144.0,9.6,
37634.604166666664,N/A,N/A,120.0,9.5,
37634.625,N/A,N/A,53.0,9.5,
37634.645833333336,N/A,N/A,59.0,9.3,
37634.666666666664,N/A,N/A,25.0,9.0,
37634.6875,N/A,N/A,4.0,8.7,
37634.708333333336,N/A,N/A,0.0,8.4,
37634.729166666664,N/A,N/A,0.0,8.3,
37634.75,N/A,N/A,0.0,8.0,
37634.770833333336,N/A,N/A,0.0,7.8,
37634.791666666664,N/A,N/A,0.0,8.4,
37634.8125,N/A,N/A,0.0,8.2,
37634.833333333336,N/A,N/A,0.0,8.2,
37634.854166666664,N/A,N/A,0.0,8.2,
37634.875,N/A,N/A,0.0,8.1,
37634.895833333336,N/A,N/A,0.0,7.9,
37634.916666666664,N/A,N/A,0.0,7.8,
37634.9375,N/A,N/A,0.0,8.5,
37634.958333333336,N/A,N/A,0.0,8.3,
37634.979166666664,N/A,N/A,0.0,8.4,
37635.0,N/A,N/A,0.0,8.3,
37635.020833333336,N/A,N/A,0.0,8.1,
37635.041666666664,N/A,N/A,0.0,8.0,
37635.0625,N/A,N/A,0.0,7.9,
37635.083333333336,N/A,N/A,0.0,8.0,
37635.104166666664,N/A,N/A,0.0,7.8,
37635.125,N/A,N/A,0.0,7.5,
37635.145833333336,N/A,N/A,0.0,7.5,
37635.166666666664,N/A,N/A,0.0,7.7,
37635.1875,N/A,N/A,0.0,7.7,
37635.208333333336,N/A,N/A,0.0,7.8,
37635.229166666664,N/A,N/A,0.0,7.9,
37635.25,N/A,N/A,0.0,8.0,
37635.270833333336,N/A,N/A,0.0,7.9,
37635.291666666664,N/A,N/A,0.0,8.2,
37635.3125,N/A,N/A,0.0,8.3,
37635.333333333336,N/A,N/A,0.0,8.2,
37635.354166666664,N/A,N/A,4.0,8.4,
37635.375,N/A,N/A,17.0,8.5,
37635.395833333336,N/A,N/A,41.0,8.8,
37635.416666666664,N/A,N/A,107.0,9.2,
37635.4375,N/A,N/A,117.0,9.4,
37635.458333333336,N/A,N/A,131.0,9.4,
37635.479166666664,N/A,N/A,213.0,10.0,
37635.5,N/A,N/A,261.0,9.9,
37635.520833333336,N/A,N/A,108.0,9.5,
37635.541666666664,N/A,N/A,91.0,9.4,
37635.5625,N/A,N/A,58.0,9.2,
37635.583333333336,N/A,N/A,50.0,9.1,
37635.604166666664,N/A,N/A,41.0,9.1,
37635.625,N/A,N/A,23.0,8.8,
37635.645833333336,N/A,N/A,11.0,8.7,
37635.666666666664,N/A,N/A,4.0,8.6,
37635.6875,N/A,N/A,0.0,8.4,
37635.708333333336,N/A,N/A,0.0,8.5,
37635.729166666664,N/A,N/A,0.0,8.4,
37635.75,N/A,N/A,0.0,8.4,
37635.770833333336,N/A,N/A,0.0,8.3,
37635.791666666664,N/A,N/A,0.0,8.3,
37635.8125,N/A,N/A,0.0,8.4,
37635.833333333336,N/A,N/A,0.0,8.4,
37635.854166666664,N/A,N/A,0.0,8.5,
37635.875,N/A,N/A,0.0,8.4,
37635.895833333336,N/A,N/A,0.0,8.5,
37635.916666666664,N/A,N/A,0.0,8.4,
37635.9375,N/A,N/A,0.0,8.4,
37635.958333333336,N/A,N/A,0.0,8.4,
37635.979166666664,N/A,N/A,0.0,8.5,
37636.0,N/A,N/A,0.0,8.6,
37636.020833333336,N/A,N/A,0.0,8.6,
37636.041666666664,N/A,N/A,0.0,8.5,
37636.0625,N/A,N/A,0.0,8.7,
37636.083333333336,N/A,N/A,0.0,8.7,
37636.104166666664,N/A,N/A,0.0,8.4,
37636.125,N/A,N/A,0.0,8.2,
37636.145833333336,N/A,N/A,0.0,8.2,
37636.166666666664,N/A,N/A,0.0,8.4,
37636.1875,N/A,N/A,0.0,8.4,
37636.208333333336,N/A,N/A,0.0,8.4,
37636.229166666664,N/A,N/A,0.0,8.7,
37636.25,N/A,N/A,0.0,8.8,
37636.270833333336,N/A,N/A,0.0,8.9,
37636.291666666664,N/A,N/A,0.0,8.8,
37636.3125,N/A,N/A,0.0,8.6,
37636.333333333336,N/A,N/A,0.0,8.5,
37636.354166666664,N/A,N/A,6.0,8.8,
37636.375,N/A,N/A,31.0,9.0,
37636.395833333336,N/A,N/A,58.0,9.3,
37636.416666666664,N/A,N/A,74.0,9.5,
37636.4375,N/A,N/A,59.0,9.4,
37636.458333333336,N/A,N/A,47.0,8.8,
37636.479166666664,N/A,N/A,27.0,8.2,
37636.5,N/A,N/A,24.0,8.1,
37636.520833333336,N/A,N/A,26.0,8.2,
37636.541666666664,N/A,N/A,20.0,7.7,
37636.5625,N/A,N/A,22.0,6.9,
37636.583333333336,N/A,N/A,75.0,7.1,
37636.604166666664,N/A,N/A,150.0,7.8,
37636.625,N/A,N/A,88.0,8.1,
37636.645833333336,N/A,N/A,76.0,8.2,
37636.666666666664,N/A,N/A,32.0,7.5,
37636.6875,N/A,N/A,6.0,7.3,
37636.708333333336,N/A,N/A,0.0,7.0,
37636.729166666664,N/A,N/A,0.0,7.0,
37636.75,N/A,N/A,0.0,7.2,
37636.770833333336,N/A,N/A,0.0,7.1,
37636.791666666664,N/A,N/A,0.0,7.1,
37636.8125,N/A,N/A,0.0,6.8,
37636.833333333336,N/A,N/A,0.0,6.3,
37636.854166666664,N/A,N/A,0.0,6.1,
37636.875,N/A,N/A,0.0,5.7,
37636.895833333336,N/A,N/A,0.0,5.7,
37636.916666666664,N/A,N/A,0.0,5.8,
37636.9375,N/A,N/A,0.0,5.3,
37636.958333333336,N/A,N/A,0.0,4.9,
37636.979166666664,N/A,N/A,0.0,4.7,
37637.0,N/A,N/A,0.0,4.5,
37637.020833333336,N/A,N/A,0.0,4.6,
37637.041666666664,N/A,N/A,0.0,4.9,
37637.0625,N/A,N/A,0.0,4.8,
37637.083333333336,N/A,N/A,0.0,4.9,
37637.104166666664,N/A,N/A,0.0,4.4,
37637.125,N/A,N/A,0.0,4.0,
37637.145833333336,N/A,N/A,0.0,3.6,
37637.166666666664,N/A,N/A,0.0,3.6,
37637.1875,N/A,N/A,0.0,3.7,
37637.208333333336,N/A,N/A,0.0,3.9,
37637.229166666664,N/A,N/A,0.0,4.4,
37637.25,N/A,N/A,0.0,4.5,
37637.270833333336,N/A,N/A,0.0,4.5,
37637.291666666664,N/A,N/A,0.0,4.6,
37637.3125,N/A,N/A,0.0,3.5,
37637.333333333336,N/A,N/A,0.0,3.0,
37637.354166666664,N/A,N/A,16.0,3.4,
37637.375,N/A,N/A,43.0,3.7,
37637.395833333336,N/A,N/A,108.0,4.5,
37637.416666666664,N/A,N/A,185.0,5.6,
37637.4375,N/A,N/A,251.0,7.2,
37637.458333333336,N/A,N/A,240.0,8.0,
37637.479166666664,N/A,N/A,194.0,8.6,
37637.5,N/A,N/A,273.0,9.4,
37637.520833333336,N/A,N/A,244.0,9.5,
37637.541666666664,N/A,N/A,264.0,9.5,
37637.5625,N/A,N/A,247.0,9.6,
37637.583333333336,N/A,N/A,201.0,9.4,
37637.604166666664,N/A,N/A,147.0,9.6,
37637.625,N/A,N/A,104.0,9.1,
37637.645833333336,N/A,N/A,65.0,8.7,
37637.666666666664,N/A,N/A,35.0,8.1,
37637.6875,N/A,N/A,7.0,7.8,
37637.708333333336,N/A,N/A,0.0,7.7,
37637.729166666664,N/A,N/A,0.0,8.1,
37637.75,N/A,N/A,0.0,7.5,
37637.770833333336,N/A,N/A,0.0,7.9,
37637.791666666664,N/A,N/A,0.0,8.0,
37637.8125,N/A,N/A,0.0,7.9,
37637.833333333336,N/A,N/A,0.0,8.0,
37637.854166666664,N/A,N/A,0.0,7.9,
37637.875,N/A,N/A,0.0,7.8,
37637.895833333336,N/A,N/A,0.0,7.8,
37637.916666666664,N/A,N/A,0.0,7.5,
37637.9375,N/A,N/A,0.0,7.7,
37637.958333333336,N/A,N/A,0.0,7.7,
37637.979166666664,N/A,N/A,0.0,7.7,
37638.0,N/A,N/A,0.0,7.9,
37638.020833333336,N/A,N/A,0.0,7.8,
37638.041666666664,N/A,N/A,0.0,7.7,
37638.0625,N/A,N/A,0.0,7.4,
37638.083333333336,N/A,N/A,0.0,7.2,
37638.104166666664,N/A,N/A,0.0,7.1,
37638.125,N/A,N/A,0.0,6.8,
37638.145833333336,N/A,N/A,0.0,6.7,
37638.166666666664,N/A,N/A,0.0,6.6,
37638.1875,N/A,N/A,0.0,6.7,
37638.208333333336,N/A,N/A,0.0,6.5,
37638.229166666664,N/A,N/A,0.0,6.4,
37638.25,N/A,N/A,0.0,6.4,
37638.270833333336,N/A,N/A,0.0,6.2,
37638.291666666664,N/A,N/A,0.0,5.9,
37638.3125,N/A,N/A,0.0,6.0,
37638.333333333336,N/A,N/A,0.0,6.0,
37638.354166666664,N/A,N/A,8.0,5.8,
37638.375,N/A,N/A,9.0,5.6,
37638.395833333336,N/A,N/A,21.0,5.2,
37638.416666666664,N/A,N/A,38.0,5.3,
37638.4375,N/A,N/A,51.0,5.3,
37638.458333333336,N/A,N/A,50.0,5.4,
37638.479166666664,N/A,N/A,44.0,5.8,
37638.5,N/A,N/A,50.0,5.9,
37638.520833333336,N/A,N/A,26.0,5.9,
37638.541666666664,N/A,N/A,14.0,6.1,
37638.5625,N/A,N/A,13.0,5.7,
37638.583333333336,N/A,N/A,11.0,5.5,
37638.604166666664,N/A,N/A,10.0,5.7,
37638.625,N/A,N/A,11.0,5.8,
37638.645833333336,N/A,N/A,12.0,6.5,
37638.666666666664,N/A,N/A,14.0,6.5,
37638.6875,N/A,N/A,9.0,6.4,
37638.708333333336,N/A,N/A,0.0,6.0,
37638.729166666664,N/A,N/A,0.0,5.8,
37638.75,N/A,N/A,0.0,5.5,
37638.770833333336,N/A,N/A,0.0,5.5,
37638.791666666664,N/A,N/A,0.0,5.1,
37638.8125,N/A,N/A,0.0,4.7,
37638.833333333336,N/A,N/A,0.0,4.3,
37638.854166666664,N/A,N/A,0.0,3.7,
37638.875,N/A,N/A,0.0,3.6,
37638.895833333336,N/A,N/A,0.0,4.0,
37638.916666666664,N/A,N/A,0.0,3.8,
37638.9375,N/A,N/A,0.0,3.1,
37638.958333333336,N/A,N/A,0.0,3.1,
37638.979166666664,N/A,N/A,0.0,3.5,
37639.0,N/A,N/A,0.0,3.4,
37639.020833333336,N/A,N/A,0.0,3.5,
37639.041666666664,N/A,N/A,0.0,3.2,
37639.0625,N/A,N/A,0.0,3.1,
37639.083333333336,N/A,N/A,0.0,3.0,
37639.104166666664,N/A,N/A,0.0,3.3,
37639.125,N/A,N/A,0.0,3.3,
37639.145833333336,N/A,N/A,0.0,2.4,
37639.166666666664,N/A,N/A,0.0,2.1,
37639.1875,N/A,N/A,0.0,1.8,
37639.208333333336,N/A,N/A,0.0,1.1,
37639.229166666664,N/A,N/A,0.0,3.2,
37639.25,N/A,N/A,0.0,4.0,
37639.270833333336,N/A,N/A,0.0,4.4,
37639.291666666664,N/A,N/A,0.0,4.3,
37639.3125,N/A,N/A,0.0,4.2,
37639.333333333336,N/A,N/A,0.0,3.3,
37639.354166666664,N/A,N/A,13.0,3.8,
37639.375,N/A,N/A,36.0,4.2,
37639.395833333336,N/A,N/A,53.0,4.1,
37639.416666666664,N/A,N/A,84.0,4.5,
37639.4375,N/A,N/A,122.0,5.4,
37639.458333333336,N/A,N/A,126.0,6.0,
37639.479166666664,N/A,N/A,180.0,7.4,
37639.5,N/A,N/A,163.0,7.8,
37639.520833333336,N/A,N/A,117.0,7.8,
37639.541666666664,N/A,N/A,207.0,8.0,
37639.5625,N/A,N/A,152.0,7.6,
37639.583333333336,N/A,N/A,161.0,7.8,
37639.604166666664,N/A,N/A,152.0,7.9,
37639.625,N/A,N/A,188.0,8.3,
37639.645833333336,N/A,N/A,50.0,7.3,
37639.666666666664,N/A,N/A,15.0,6.9,
37639.6875,N/A,N/A,5.0,6.8,
37639.708333333336,N/A,N/A,0.0,6.6,
37639.729166666664,N/A,N/A,0.0,6.6,
37639.75,N/A,N/A,0.0,5.9,
37639.770833333336,N/A,N/A,0.0,5.9,
37639.791666666664,N/A,N/A,0.0,5.8,
37639.8125,N/A,N/A,0.0,5.6,
37639.833333333336,N/A,N/A,0.0,5.5,
37639.854166666664,N/A,N/A,0.0,5.8,
37639.875,N/A,N/A,0.0,6.0,
37639.895833333336,N/A,N/A,0.0,5.9,
37639.916666666664,N/A,N/A,0.0,6.0,
37639.9375,N/A,N/A,0.0,6.4,
37639.958333333336,N/A,N/A,0.0,6.4,
37639.979166666664,N/A,N/A,0.0,6.4,
37640.0,N/A,N/A,0.0,6.4,
37640.020833333336,N/A,N/A,0.0,6.5,
37640.041666666664,N/A,N/A,0.0,6.7,
37640.0625,N/A,N/A,0.0,6.8,
37640.083333333336,N/A,N/A,0.0,6.9,
37640.104166666664,N/A,N/A,0.0,6.9,
37640.125,N/A,N/A,0.0,6.8,
37640.145833333336,N/A,N/A,0.0,6.9,
37640.166666666664,N/A,N/A,0.0,6.9,
37640.1875,N/A,N/A,0.0,7.0,
37640.208333333336,N/A,N/A,0.0,7.2,
37640.229166666664,N/A,N/A,0.0,7.3,
37640.25,N/A,N/A,0.0,7.3,
37640.270833333336,N/A,N/A,0.0,7.2,
37640.291666666664,N/A,N/A,0.0,7.1,
37640.3125,N/A,N/A,0.0,7.5,
37640.333333333336,N/A,N/A,0.0,7.5,
37640.354166666664,N/A,N/A,0.0,7.4,
37640.375,N/A,N/A,5.0,7.2,
37640.395833333336,N/A,N/A,20.0,7.2,
37640.416666666664,N/A,N/A,30.0,7.1,
37640.4375,N/A,N/A,54.0,7.2,
37640.458333333336,N/A,N/A,51.0,7.2,
37640.479166666664,N/A,N/A,42.0,6.7,
37640.5,N/A,N/A,164.0,7.8,
37640.520833333336,N/A,N/A,295.0,9.0,
37640.541666666664,N/A,N/A,300.0,9.1,
37640.5625,N/A,N/A,219.0,9.3,
37640.583333333336,N/A,N/A,188.0,9.7,
37640.604166666664,N/A,N/A,146.0,9.4,
37640.625,N/A,N/A,89.0,8.6,
37640.645833333336,N/A,N/A,45.0,8.3,
37640.666666666664,N/A,N/A,15.0,7.9,
37640.6875,N/A,N/A,0.0,6.4,
37640.708333333336,N/A,N/A,0.0,6.2,
37640.729166666664,N/A,N/A,0.0,6.1,
37640.75,N/A,N/A,0.0,6.1,
37640.770833333336,N/A,N/A,0.0,6.3,
37640.791666666664,N/A,N/A,0.0,6.3,
37640.8125,N/A,N/A,0.0,5.8,
37640.833333333336,N/A,N/A,0.0,5.6,
37640.854166666664,N/A,N/A,0.0,5.9,
37640.875,N/A,N/A,0.0,6.0,
37640.895833333336,N/A,N/A,0.0,6.4,
37640.916666666664,N/A,N/A,0.0,6.4,
37640.9375,N/A,N/A,0.0,6.4,
37640.958333333336,N/A,N/A,0.0,6.6,
37640.979166666664,N/A,N/A,0.0,6.7,
37641.0,N/A,N/A,0.0,7.3,
37641.020833333336,N/A,N/A,0.0,7.6,
37641.041666666664,N/A,N/A,0.0,7.7,
37641.0625,N/A,N/A,0.0,8.2,
37641.083333333336,N/A,N/A,0.0,8.2,
37641.104166666664,N/A,N/A,0.0,8.1,
37641.125,N/A,N/A,0.0,8.1,
37641.145833333336,N/A,N/A,0.0,8.1,
37641.166666666664,N/A,N/A,0.0,8.0,
37641.1875,N/A,N/A,0.0,8.0,
37641.208333333336,N/A,N/A,0.0,8.1,
37641.229166666664,N/A,N/A,0.0,8.3,
37641.25,N/A,N/A,0.0,8.5,
37641.270833333336,N/A,N/A,0.0,8.8,
37641.291666666664,N/A,N/A,0.0,8.8,
37641.3125,N/A,N/A,0.0,8.8,
37641.333333333336,N/A,N/A,0.0,8.8,
37641.354166666664,N/A,N/A,0.0,8.8,
37641.375,N/A,N/A,0.0,8.7,
37641.395833333336,N/A,N/A,12.0,8.7,
37641.416666666664,N/A,N/A,21.0,8.6,
37641.4375,N/A,N/A,18.0,8.9,
37641.458333333336,N/A,N/A,19.0,9.0,
37641.479166666664,N/A,N/A,23.0,8.7,
37641.5,N/A,N/A,22.0,9.2,
37641.520833333336,N/A,N/A,15.0,9.1,
37641.541666666664,N/A,N/A,15.0,9.2,
37641.5625,N/A,N/A,30.0,9.0,
37641.583333333336,N/A,N/A,13.0,9.0,
37641.604166666664,N/A,N/A,19.0,8.9,
37641.625,N/A,N/A,21.0,9.1,
37641.645833333336,N/A,N/A,19.0,8.9,
37641.666666666664,N/A,N/A,17.0,8.2,
37641.6875,N/A,N/A,0.0,7.8,
37641.708333333336,N/A,N/A,0.0,7.6,
37641.729166666664,N/A,N/A,0.0,7.9,
37641.75,N/A,N/A,0.0,8.2,
37641.770833333336,N/A,N/A,0.0,8.3,
37641.791666666664,N/A,N/A,0.0,8.2,
37641.8125,N/A,N/A,0.0,7.9,
37641.833333333336,N/A,N/A,0.0,7.9,
37641.854166666664,N/A,N/A,0.0,7.9,
37641.875,N/A,N/A,0.0,7.5,
37641.895833333336,N/A,N/A,0.0,7.6,
37641.916666666664,N/A,N/A,0.0,7.5,
37641.9375,N/A,N/A,0.0,7.8,
37641.958333333336,N/A,N/A,0.0,7.9,
37641.979166666664,N/A,N/A,0.0,7.7,
37642.0,N/A,N/A,0.0,7.9,
37642.020833333336,N/A,N/A,0.0,7.9,
37642.041666666664,N/A,N/A,0.0,7.9,
37642.0625,N/A,N/A,0.0,7.9,
37642.083333333336,N/A,N/A,0.0,8.0,
37642.104166666664,N/A,N/A,0.0,7.9,
37642.125,N/A,N/A,0.0,8.0,
37642.145833333336,N/A,N/A,0.0,7.9,
37642.166666666664,N/A,N/A,0.0,7.8,
37642.1875,N/A,N/A,0.0,7.8,
37642.208333333336,N/A,N/A,0.0,7.6,
37642.229166666664,N/A,N/A,0.0,7.8,
37642.25,N/A,N/A,0.0,7.7,
37642.270833333336,N/A,N/A,0.0,7.3,
37642.291666666664,N/A,N/A,0.0,7.6,
37642.3125,N/A,N/A,0.0,8.0,
37642.333333333336,N/A,N/A,0.0,8.3,
37642.354166666664,N/A,N/A,0.0,7.8,
37642.375,N/A,N/A,4.0,8.1,
37642.395833333336,N/A,N/A,30.0,7.6,
37642.416666666664,N/A,N/A,39.0,7.5,
37642.4375,N/A,N/A,36.0,7.6,
37642.458333333336,N/A,N/A,27.0,7.4,
37642.479166666664,N/A,N/A,16.0,6.8,
37642.5,N/A,N/A,50.0,6.8,
37642.520833333336,N/A,N/A,82.0,7.0,
37642.541666666664,N/A,N/A,134.0,7.2,
37642.5625,N/A,N/A,91.0,7.5,
37642.583333333336,N/A,N/A,61.0,7.7,
37642.604166666664,N/A,N/A,74.0,7.7,
37642.625,N/A,N/A,67.0,7.6,
37642.645833333336,N/A,N/A,38.0,7.7,
37642.666666666664,N/A,N/A,10.0,7.7,
37642.6875,N/A,N/A,0.0,7.7,
37642.708333333336,N/A,N/A,0.0,7.6,
37642.729166666664,N/A,N/A,0.0,7.5,
37642.75,N/A,N/A,0.0,7.3,
37642.770833333336,N/A,N/A,0.0,7.3,
37642.791666666664,N/A,N/A,0.0,6.7,
37642.8125,N/A,N/A,0.0,6.2,
37642.833333333336,N/A,N/A,0.0,5.9,
37642.854166666664,N/A,N/A,0.0,5.6,
37642.875,N/A,N/A,0.0,5.3,
37642.895833333336,N/A,N/A,0.0,5.3,
37642.916666666664,N/A,N/A,0.0,5.0,
37642.9375,N/A,N/A,0.0,5.2,
37642.958333333336,N/A,N/A,0.0,5.1,
37642.979166666664,N/A,N/A,0.0,5.5,
37643.0,N/A,N/A,0.0,6.0,
37643.020833333336,N/A,N/A,0.0,6.2,
37643.041666666664,N/A,N/A,0.0,6.2,
37643.0625,N/A,N/A,0.0,6.4,
37643.083333333336,N/A,N/A,0.0,6.2,
37643.104166666664,N/A,N/A,0.0,5.9,
37643.125,N/A,N/A,0.0,5.9,
37643.145833333336,N/A,N/A,0.0,5.9,
37643.166666666664,N/A,N/A,0.0,5.8,
37643.1875,N/A,N/A,0.0,5.8,
37643.208333333336,N/A,N/A,0.0,5.7,
37643.229166666664,N/A,N/A,0.0,5.6,
37643.25,N/A,N/A,0.0,5.5,
37643.270833333336,N/A,N/A,0.0,5.6,
37643.291666666664,N/A,N/A,0.0,5.7,
37643.3125,N/A,N/A,0.0,5.6,
37643.333333333336,N/A,N/A,0.0,5.8,
37643.354166666664,N/A,N/A,11.0,5.9,
37643.375,N/A,N/A,46.0,6.4,
37643.395833333336,N/A,N/A,44.0,6.6,
37643.416666666664,N/A,N/A,118.0,7.0,
37643.4375,N/A,N/A,161.0,7.5,
37643.458333333336,N/A,N/A,173.0,7.5,
37643.479166666664,N/A,N/A,195.0,7.8,
37643.5,N/A,N/A,315.0,8.1,
37643.520833333336,N/A,N/A,180.0,8.3,
37643.541666666664,N/A,N/A,136.0,8.4,
37643.5625,N/A,N/A,214.0,8.7,
37643.583333333336,N/A,N/A,117.0,8.5,
37643.604166666664,N/A,N/A,53.0,8.5,
37643.625,N/A,N/A,115.0,8.9,
37643.645833333336,N/A,N/A,72.0,8.1,
37643.666666666664,N/A,N/A,33.0,7.4,
37643.6875,N/A,N/A,7.0,7.4,
37643.708333333336,N/A,N/A,0.0,7.3,
37643.729166666664,N/A,N/A,0.0,7.1,
37643.75,N/A,N/A,0.0,7.1,
37643.770833333336,N/A,N/A,0.0,7.0,
37643.791666666664,N/A,N/A,0.0,6.7,
37643.8125,N/A,N/A,0.0,6.6,
37643.833333333336,N/A,N/A,0.0,6.3,
37643.854166666664,N/A,N/A,0.0,6.2,
37643.875,N/A,N/A,0.0,5.9,
37643.895833333336,N/A,N/A,0.0,5.8,
37643.916666666664,N/A,N/A,0.0,6.4,
37643.9375,N/A,N/A,0.0,6.7,
37643.958333333336,N/A,N/A,0.0,6.8,
37643.979166666664,N/A,N/A,0.0,6.8,
37644.0,N/A,N/A,0.0,6.6,
37644.020833333336,N/A,N/A,0.0,6.2,
37644.041666666664,N/A,N/A,0.0,5.9,
37644.0625,N/A,N/A,0.0,6.1,
37644.083333333336,N/A,N/A,0.0,6.2,
37644.104166666664,N/A,N/A,0.0,6.2,
37644.125,N/A,N/A,0.0,5.9,
37644.145833333336,N/A,N/A,0.0,5.8,
37644.166666666664,N/A,N/A,0.0,5.6,
37644.1875,N/A,N/A,0.0,5.6,
37644.208333333336,N/A,N/A,0.0,5.3,
37644.229166666664,N/A,N/A,0.0,5.2,
37644.25,N/A,N/A,0.0,5.2,
37644.270833333336,N/A,N/A,0.0,5.2,
37644.291666666664,N/A,N/A,0.0,5.1,
37644.3125,N/A,N/A,0.0,4.7,
37644.333333333336,N/A,N/A,0.0,4.4,
37644.354166666664,N/A,N/A,10.0,4.1,
37644.375,N/A,N/A,13.0,3.9,
37644.395833333336,N/A,N/A,77.0,4.0,
37644.416666666664,N/A,N/A,166.0,4.9,
37644.4375,N/A,N/A,223.0,5.6,
37644.458333333336,N/A,N/A,261.0,6.0,
37644.479166666664,N/A,N/A,289.0,6.4,
37644.5,N/A,N/A,303.0,6.6,
37644.520833333336,N/A,N/A,306.0,6.8,
37644.541666666664,N/A,N/A,292.0,7.6,
37644.5625,N/A,N/A,275.0,7.4,
37644.583333333336,N/A,N/A,244.0,7.4,
37644.604166666664,N/A,N/A,199.0,7.8,
37644.625,N/A,N/A,149.0,7.3,
37644.645833333336,N/A,N/A,97.0,7.0,
37644.666666666664,N/A,N/A,46.0,6.6,
37644.6875,N/A,N/A,13.0,5.8,
37644.708333333336,N/A,N/A,0.0,5.3,
37644.729166666664,N/A,N/A,0.0,4.7,
37644.75,N/A,N/A,0.0,4.3,
37644.770833333336,N/A,N/A,0.0,3.8,
37644.791666666664,N/A,N/A,0.0,3.1,
37644.8125,N/A,N/A,0.0,3.0,
37644.833333333336,N/A,N/A,0.0,3.0,
37644.854166666664,N/A,N/A,0.0,1.8,
37644.875,N/A,N/A,0.0,0.7,
37644.895833333336,N/A,N/A,0.0,0.8,
37644.916666666664,N/A,N/A,0.0,0.0,
37644.9375,N/A,N/A,0.0,-0.4,
37644.958333333336,N/A,N/A,0.0,-0.4,
37644.979166666664,N/A,N/A,0.0,-0.9,
37645.0,N/A,N/A,0.0,-1.1,
37645.020833333336,N/A,N/A,0.0,-0.6,
37645.041666666664,N/A,N/A,0.0,-0.4,
